ain,PRIMARY_NA,FRS_FACILI,REGISTRY_I,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,count,,X,Y
6022022005,RAY HANE HARDWARE / PAINTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065379469,1.10E+11,508 E FLORENCE AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 7:56:00,,,CA-ENVIROVIEW,STATE MASTER,,,3400,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1314,,-118.26602,33.97444
6054025001,RAY'S MARKET,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066047361,1.10E+11,9727 FIGUEROA ST S,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:38:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1315,,-118.283,33.94762
5103015050,RAYTEE DISC PRODUCTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002631723,1.10E+11,801 E SLAUSON AVENUE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:55:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1316,,-118.25973,33.98984
6049029900,RECEIVING STATION B,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065171824,1.10E+11,9615 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/10/2015 9:43:00,,,CA-ENVIROVIEW,STATE MASTER,,,4931,ELECTRIC AND OTHER SERVICES COMBINED,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1317,,-118.2543723,33.94892642
6007016026,RECYCLE AMERICA ALLIANCE LLC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066162262,1.10E+11,701 E FLORENCE AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:12:00,,,CA-ENVIROVIEW,STATE MASTER,,,2679,"CONVERTED PAPER AND PAPERBOARD PRODUCTS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1318,,-118.26251,33.97505
6006025033,RED STAR AUTO BODY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066036382,1.10E+11,6010 S SAN PEDRO ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:35:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1319,,-118.26926,33.98476
6041017017,RED SUN CORP,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002721190,1.10E+11,8619 S CROCKER ST,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:57:00,,RCRAINFO,SQG,,,,,COMMERCIAL VENDOR,ADDRESS MATCHING-HOUSE NUMBER,150,PLANT ENTRANCE (GENERAL),NAD83,,1320,,-118.2681871,33.95937963
6019020013,RELEFORD TRUCKING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002670976,1.10E+11,7315 S VERMONT AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90040,,,,,35,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:56:00,,RCRAINFO,TRANSPORTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1321,,-118.29204,33.97302
6075013029,RELIANCE CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002875817,1.10E+11,657 W IMPERIAL,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90044,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:02:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1322,,-118.2867194,33.93113149
6075013029,RELIANCE CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065388244,1.10E+11,657 W IMPERIAL HWY,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90044,,,,,,,,9,STATIONARY,,10/13/2015 8:04:00,,,CA-ENVIROVIEW,STATE MASTER,,,7200,,,,,,NAD83,,1323,,-118.28678,33.93113415
6042022006,RENEGADE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066760302,1.10E+11,828 E MANCHESTER AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:55:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1324,,-118.25973,33.95985
5117001009,RENU PLATING COMPANY INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002647182,1.10E+11,1531 E 32ND ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,9/24/2014 19:52:00,,"BR, DTSC-ENVIROSTOR, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, LQG, STATE MASTER",332813,"ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING.",,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1325,,-118.24727,34.01273
5075036008,REPUBLIC MASTER CHEFS TEXTILE RENTA,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066065055,1.10E+11,1664 W WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 9:43:00,,,CA-ENVIROVIEW,STATE MASTER,,,7213,LINEN SUPPLY,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1326,,-118.2936,34.03967
6001017006,RESEARCH METAL INDUSTRIES INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002928011,1.10E+11,1818 W 60TH ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,900470630,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:41:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1327,,-118.30998,33.98499
5106013006,RESTORE NEIGHBORHOODS LA INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110055378498,1.10E+11,1530 E. 46TH STREET,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,7/22/2013 21:55:00,7/30/2013 17:26:00,,"BR, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, LQG",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1328,,-118.2469384,34.00169125
6001016011,"RHONE-POULENC AG CO, ALCOLAC",http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002139409,1.10E+11,1838 W. 62ND ST.,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/31/2015 10:51:00,,TRIS,TRI REPORTER,325613,SURFACE ACTIVE AGENT MANUFACTURING.,2843,"SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS",FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1329,,-118.3100692,33.98328239
6016004011,RIGOS SHOP AND MACHINERY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002900200,1.10E+11,1839 W GAGE ST,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:02:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1330,,-118.3103571,33.9815347
0,RIM SERVICE REPAIR INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065158153,1.10E+11,121 E 18TH ST # 3,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90015,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/10/2015 9:36:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1331,,-118.2642592,34.03264979
5075017020,RITE AID NO 5426,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042170307,1.10E+11,1815 S VERMONT AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90006 4525,,,,,31,6.04E+13,18070104,9,STATIONARY,,9/22/2010 12:08:00,10/13/2015 9:44:00,,"BR, CA-ENVIROVIEW, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, LQG, STATE MASTER",446110,PHARMACIES AND DRUG STORES.,5912,DRUG STORES AND PROPRIETARY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1332,,-118.2917834,34.0409413
5127019015,RITE AID NO 5430,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110061055343,1.10E+11,446 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90015 3721,,,,,31,6.04E+13,18070104,9,STATIONARY,,9/26/2014 11:50:00,10/14/2015 9:43:00,,"BR, CA-ENVIROVIEW, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, LQG, STATE MASTER",446110,PHARMACIES AND DRUG STORES.,5912,DRUG STORES AND PROPRIETARY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1333,,-118.26033,34.02869
5019029028,RITE AID NO 5445,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042169943,1.10E+11,4322 S FIGUEROA ST,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90037 2642,,,,,35,6.04E+13,18070105,9,STATIONARY,,9/22/2010 12:04:00,10/14/2015 18:28:00,,"CA-ENVIROVIEW, RCRAINFO","LQG, STATE MASTER",446110,PHARMACIES AND DRUG STORES.,5912,DRUG STORES AND PROPRIETARY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1334,,-118.28193,34.00495
5003017031,RIVKAH INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066094096,1.10E+11,5407 S NORMANDIE AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 9:51:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1335,,-118.3003476,33.99303905
5116023026,ROADMASTERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066221902,1.10E+11,1874 E 43RD ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:30:00,,,CA-ENVIROVIEW,STATE MASTER,,,2000,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1336,,-118.23968,34.00468
5001031013,ROBERT M  HADLEY CO INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002692355,1.10E+11,750 W 51ST ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,4/14/2015 19:31:00,,"EIS, RCRAINFO","HAZARDOUS AIR POLLUTANT MAJOR, SQG","334416, 334419","ELECTRONIC COIL, TRANSFORMER, AND OTHER INDUCTOR MANUFACTURING., OTHER ELECTRONIC COMPONENT MANUFACTURING.",,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1337,,-118.2869746,33.996337
5107001901,ROBERTI EEC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110037379217,1.10E+11,1156 E VERNON AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,12/15/2008 11:47:00,1/26/2012 13:53:00,,RCRAINFO,LQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1338,,-118.2551582,34.00372019
5056011007,ROBLES CARBURETORS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065405225,1.10E+11,1811 S HOOVER ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90006,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 8:25:00,,,CA-ENVIROVIEW,STATE MASTER,,,7539,"AUTOMOTIVE REPAIR SHOPS, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1339,,-118.28446,34.04141
6005003047,ROPE MINE JEWELRY CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002785790,1.10E+11,6105 S BROADWAY ST #1018,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90014,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:57:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1341,,-118.2785083,33.98400323
5019029027,ROSS DRESS FOR LESS #1080,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066708646,1.10E+11,4360 S. FIGUEROA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90037,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:42:00,,,CA-ENVIROVIEW,STATE MASTER,448130,CHILDREN'S AND INFANTS' CLOTHING STORES.,5651,FAMILY CLOTHING STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1342,,-118.28213,34.00443
5129014013,ROY E HANSON,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110012234741,1.10E+11,1600 E WASHINGTON,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90021-3123,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:45:00,,"BR, HWTS-DATAMART, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1343,,-118.24372,34.02046
5129014017,ROY E HANSON JR MANUFACTURING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001200842,1.10E+11,1924 COMPTON STREET,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011-1394,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/31/2015 11:51:00,,"AIR, AIRS/AFS, CA-ENVIROVIEW, EIS, TRIS","AIR MINOR, HAZARDOUS AIR POLLUTANT MAJOR, STATE MASTER, TRI REPORTER","332313, 333415","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT MANUFACTURING., PLATE WORK MANUFACTURING.",3443,FABRICATED PLATE WORK (BOILER SHOPS),FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1344,,-118.24361,34.02007
5129014018,ROY E HANSON JR MFG CORP,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066325505,1.10E+11,1957 S LONG BEACH AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:59:00,,,CA-ENVIROVIEW,STATE MASTER,,,3500,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1345,,-118.24352,34.01912
5103014007,RUBENS FURNITURE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002842087,1.10E+11,761 E SLAUSON,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:00:00,,RCRAINFO,UNSPECIFIED UNIVERSE,321918,OTHER MILLWORK (INCLUDING FLOORING ).,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1346,,-118.26146,33.98986
6029029015,RV RADIATOR MUFFLER SERVICE AND GAS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066281419,1.10E+11,901 E MANCHESTER AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:47:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1347,,-118.25838,33.96043
6029029015,RYAN MINE / US BORAX,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013944036,1.10E+11,1 MI FROM RYAN MINE CAMP SITE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90001,,,,,,,,9,STATIONARY,,4/11/2003 16:02:00,4/14/2015 21:52:00,,EIS,AIR EMISSIONS CLASSIFICATION UNKNOWN,562212,SOLID WASTE LANDFILL.,,,,,,,NAD83,,1348,,-118.25838,33.96043
5073028009,S & J WILSHIRE TOW,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066186987,1.10E+11,2400 W WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90018,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 10:21:00,,,CA-ENVIROVIEW,STATE MASTER,,,7549,"AUTOMOTIVE SERVICES, EXCEPT REPAIR AND CARWASHES",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1349,,-118.3148,34.03958
5073028009,S & M APOLLO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065457687,1.10E+11,5031 1/2 W HOLLYWOOD BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90027,,,,,,,,9,STATIONARY,,10/13/2015 9:49:00,,,CA-ENVIROVIEW,STATE MASTER,,,7538,GENERAL AUTOMOTIVE REPAIR SHOPS,,,,,NAD83,,1350,,-118.3148,34.03958
5073028009,S & M AUTO REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065227524,1.10E+11,3984 001ST ST E,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90063,,,,,,,,9,STATIONARY,,10/10/2015 10:06:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,,,,,NAD83,,1351,,-118.3148,34.03958
5167013020,S AND B SCREEN PRINTING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002903181,1.10E+11,1936 STAUNTON,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90021,,,,,34,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 12:53:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,150,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,1352,,-118.2413204,34.01919467
5127004032,S F AUTO REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065458310,1.10E+11,638 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90015,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 9:49:00,,,CA-ENVIROVIEW,STATE MASTER,,,7538,GENERAL AUTOMOTIVE REPAIR SHOPS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1353,,-118.25821,34.0277
5117017018,SA RECYCLING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066058615,1.10E+11,2728 S LONG BEACH AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:41:00,,,CA-ENVIROVIEW,STATE MASTER,,,5093,SCRAP AND WASTE MATERIALS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1354,,-118.2421,34.0115
6007009025,SAC INTERNATIONAL TRADERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065156930,1.10E+11,6130 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/10/2015 9:35:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1355,,-118.2642,33.98352
6007018026,"SAL''S PROPANE, INC.",http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110056618520,1.10E+11,638 E. GAGE AVE.,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,1/27/2014 16:36:00,10/10/2015 9:37:00,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1357,,-118.26404,33.98141
5005031019,SALEEM'S PRINTING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066176621,1.10E+11,1816 W 54TH ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90062,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 10:17:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1358,,-118.30962,33.99296
6041018020,SALEM HOUSE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110067425940,1.10E+11,8730 CROCKER ST,,LOS ANGELES,LOS ANGELES COUNTY,6037,CA,,,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,4/1/2016 13:09:00,4/1/2016 13:09:00,,TRIS,TRI REPORTER,337211,WOOD OFFICE FURNITURE MANUFACTURING.,2521,WOOD OFFICE FURNITURE,FRS-TRIS,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1359,,-118.2679152,33.95829402
6007011010,SALSBURY INDUSTRIES,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002626551,1.10E+11,1010 EAST 62ND STREET,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,10/15/2015 7:20:00,,"CA-ENVIROVIEW, RCRAINFO","SQG, STATE MASTER","336399, 337127","ALL OTHER MOTOR VEHICLE PARTS MANUFACTURING., INSTITUTIONAL FURNITURE MANUFACTURING.",3713,TRUCK AND BUS BODIES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1360,,-118.25772,33.98281
5103028014,SAN ISIDRO TRANSMISSION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066215919,1.10E+11,5123 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 10:28:00,,,CA-ENVIROVIEW,STATE MASTER,,,7538,GENERAL AUTOMOTIVE REPAIR SHOPS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,1361,,-118.25681,33.99597
