ain,Name,descriptio,cat1,cat2,cat3,addrln1,addrln2,city,state,zip,hours,phones,url,email,info1,info2,link,org_name,X,Y
5126001900,Alliance Dr. Olga Mohan High School,,Education,Private and Charter Schools,,644 West 17th Street,,Los Angeles,CA,90015,,(213) 342-2870,www.laalliance.org,lriley@laalliance.org,,,http://egis3.lacounty.gov/lms/?p=77721,Los Angeles Unified,-118.2720879,34.03691511
6072004027,Alliance Jack H. Skirball Middle School,,Education,Private and Charter Schools,,603 East 115th Street,,Los Angeles,CA,90059,,(323) 905-1377,www.skirballmiddle.org,jmayharris@laalliance.org,,,http://egis3.lacounty.gov/lms/?p=77722,Los Angeles Unified,-118.2648179,33.93020513
5117003037,Animo Ralph Bunche Charter High School,,Education,Private and Charter Schools,,"1655 East 27th Street, Suite B",,Los Angeles,CA,90011,,(323) 232-9436,www.greendot.org,nflores@animo.org,,,http://egis3.lacounty.gov/lms/?p=77723,Los Angeles Unified,-118.2436879,34.01239512
5122033901,Animo Jackie Robinson High School,,Education,Private and Charter Schools,,3500 South Hill Street,,Los Angeles,CA,90007,,(323) 846-5800,www.greendot.org,kbotello@animo.org,,,http://egis3.lacounty.gov/lms/?p=77724,Los Angeles Unified,-118.2756503,34.018125
5122033901,William Jefferson Clinton Middle School,,Education,Public Middle Schools,,3500 South Hill Street,,Los Angeles,CA,90007,,(323) 235-7200,,bpensami@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77733,Los Angeles Unified,-118.2756737,34.01808008
5017026046,Lou Dantzler Preparatory Charter Middle School,,Education,Private and Charter Schools,,5029 South Vermont Avenue,,Los Angeles,CA,90037,,(323) 290-6930,http://icefldpms.sharpschool.net/,dwatts@icefps.org,,,http://egis3.lacounty.gov/lms/?p=77740,Los Angeles Unified,-118.2916979,33.99704512
5003013901,Gifted Academy of Mathematics and Entrepreneurial Studies,,Education,Private and Charter Schools,,1724 West 53rd Street,,Los Angeles,CA,90062,,(323) 294-2008,www.gamescharter.org,a.edmond@gamescharter.org,,,http://egis3.lacounty.gov/lms/?p=77742,Los Angeles Unified,-118.3076679,33.99399512
5114036900,Student Empowerment Academy,,Education,Private and Charter Schools,,1319 East 41st Street,,Los Angeles,CA,90011,,(323) 521-1290,,marvin.smith@seanewtech.org,,,http://egis3.lacounty.gov/lms/?p=77744,Los Angeles Unified,-118.2513379,34.00928512
5056024904,West Adams Preparatory High School,,Education,Public High Schools,,1500 West Washington Boulevard,,Los Angeles,CA,90007,,(323) 373-2500,,eabila@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77747,Los Angeles Unified,-118.2896579,34.03980511
5019019020,Global Education Academy,,Education,Private and Charter Schools,,4141 South Figueroa Street,,Los Angeles,CA,90037,,(323) 232-9588,www.geaschool.com,cmerrill@geaschool.com,,,http://egis3.lacounty.gov/lms/?p=77750,Los Angeles Unified,-118.2829209,34.00848042
5114033033,Center for Advanced Learning,,Education,Private and Charter Schools,,4016 South Central Avenue,,Los Angeles,CA,90011,,(323) 232-0245,,bjackson@centeradvancedlearning.org,,,http://egis3.lacounty.gov/lms/?p=77754,Los Angeles Unified,-118.2563179,34.01061512
5108027003,Celerity Dyad Charter,,Education,Private and Charter Schools,,4501 South Wadsworth,,Los Angeles,CA,90011,,(323) 231-1202,www.celerityschools.org,pstickley@celerityschools.org,,,http://egis3.lacounty.gov/lms/?p=77758,Los Angeles Unified,-118.2592979,34.00268512
5017030909,Dr. James Edward Jones Primary Center,,Education,Public Elementary Schools,,1017 West 47th Street,,Los Angeles,CA,90037,,(323) 235-8911,,disland@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77762,Los Angeles Unified,-118.2923279,34.00074512
5118012912,Synergy Kinetic Academy,,Education,Private and Charter Schools,,1420 East Adams Boulevard,,Los Angeles,CA,90011,,(323) 846-2225,www.wearesynergy.org,cmayhill@wearesynergy.org,,,http://egis3.lacounty.gov/lms/?p=77781,Los Angeles Unified,-118.2481379,34.01540512
6003013906,Lou Dantzler Preparatory Charter Elementary School,,Education,Private and Charter Schools,,5940 South Budlong Avenue,,Los Angeles,CA,90044,,(323) 290-6968,http://icefldpes.sharpschool.net/,akeysa.goods@icefps.org,,,http://egis3.lacounty.gov/lms/?p=77785,Los Angeles Unified,-118.2956879,33.98681512
5058016018,ICEF Innovation Los Angeles Charter,,Education,Private and Charter Schools,,2400 South Western Avenue,,Los Angeles,CA,90018,,(323) 290-6997,http://iceffdaes.sharpschool.net/,clemle@icefps.org,,,http://egis3.lacounty.gov/lms/?p=77786,Los Angeles Unified,-118.3087979,34.03457512
6073005910,Alain Leroy Locke College Preparatory Academy,,Education,Private and Charter Schools,,325 East 111th Street,,Los Angeles,CA,90061,,(323) 420-2100,,pgutierrez@animo.org,,,http://egis3.lacounty.gov/lms/?p=77788,Los Angeles Unified,-118.2686479,33.93489513
6053014013,Alliance College-Ready Middle School Academy 4,,Education,Private and Charter Schools,,9719 South Main Street,,Los Angeles,CA,90003,,(323) 451-3009,www.laalliance.org,devans@laalliance.org,,,http://egis3.lacounty.gov/lms/?p=77800,Los Angeles Unified,-118.2740379,33.94760512
6041022903,Watts Learning Center Charter Middle School,,Education,Private and Charter Schools,,8800 South San Pedro Street,,Los Angeles,CA,90003,,(323) 565-4800,www.wattslearningcenter.org/wlccms/,gwindom@wlccms.org,,,http://egis3.lacounty.gov/lms/?p=77806,Los Angeles Unified,-118.2693279,33.95724512
6065021901,Dorothy V. Johnson Community Day,,Education,Public High Schools,,10601 South Grandee Avenue,,Los Angeles,CA,90002,,(323) 568-8400,,kenyatta.stiger@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77807,Los Angeles Unified,-118.2439353,33.93906373
6068001040,Alliance Cindy and Bill Simon Technology Academy High School,,Education,Private and Charter Schools,,10720 South Wilmington Avenue,,Los Angeles,CA,90059,,(323) 744-2122,www.collegeready11.org,clmiller@laalliance.org,,,http://egis3.lacounty.gov/lms/?p=77813,Los Angeles Unified,-118.2388379,33.93830512
6032035044,KIPP Empower Academy,,Education,Private and Charter Schools,,8466 South Figueroa Street,,Los Angeles,CA,90003,,(323) 750-2279,www.kippla.org/empower,nparasnis@kippla.org,,,http://egis3.lacounty.gov/lms/?p=77815,Los Angeles Unified,-118.2824879,33.96195512
5058009912,Crown Preparatory Academy,,Education,Private and Charter Schools,,2055 West 24th Street,,Los Angeles,CA,90018,,(213) 448-9747,http://crownprep.org,mdeford@crownprep.org,,,http://egis3.lacounty.gov/lms/?p=77817,Los Angeles Unified,-118.3105251,34.03486535
5101001900,Estrella Elementary School,,Education,Public Elementary Schools,,300 East 53rd Street,,Los Angeles,CA,90011,,(323) 846-4860,,gabriel.arreguin@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77819,Los Angeles Unified,-118.2699906,33.99414475
5114017919,Quincy Jones Elementary School,,Education,Public Elementary Schools,,900 East 33rd Street,,Los Angeles,CA,90011,,(323) 235-7940,,lxg9107@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77820,Los Angeles Unified,-118.2607572,34.01448142
5120002910,Dolores Huerta Elementary School,,Education,Public Elementary Schools,,260 East 31st Street,,Los Angeles,CA,90011,,(213) 201-2000,,susana.gutierrez@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77821,Los Angeles Unified,-118.2681579,34.01955512
6040028912,Dr. Owen Lloyd Knox Elementary School,,Education,Public Elementary Schools,,8919 South Main Street,,Los Angeles,CA,90003,,(323) 565-2960,,kxb3360@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77822,Los Angeles Unified,-118.2740279,33.95493512
6058006007,TEACH Academy of Technologies,,Education,Private and Charter Schools,,10045 South Western Avenue,,Los Angeles,CA,90047,,(323) 777-2068,www.myteachacademy.com,gperez@teachpublicschools.org,,,http://egis3.lacounty.gov/lms/?p=77832,Los Angeles Unified,-118.3092079,33.94404513
5016015921,Barack Obama Global Preparation Academy,,Education,Public Middle Schools,,1700 West 46th Street,,Los Angeles,CA,90062,,(323) 421-1700,,ddeverea@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77842,Los Angeles Unified,-118.3091073,34.00180695
5117003037,Animo Jefferson Charter Middle School,,Education,Private and Charter Schools,,"1655 East 27th Street, Suite A",,Los Angeles,CA,90011,,(323) 232-1857,,cdejesus@greendot.org,,,http://egis3.lacounty.gov/lms/?p=77843,Los Angeles Unified,-118.2436879,34.01239512
5075035909,Camino Nuevo Elementary School No. 3,,Education,Private and Charter Schools,,1723 Cordova Street,,Los Angeles,CA,90007,,(323) 730-7160,www.caminonuevo.org,ycarrillo@caminonuevo.org,,,http://egis3.lacounty.gov/lms/?p=77846,Los Angeles Unified,-118.2951979,34.03915511
6071022008,Animo James B. Taylor Charter Middle School,,Education,Private and Charter Schools,,810 East 111th Place,,Los Angeles,CA,90059,,(323) 568-8613,,cdejesus@greendot.org,,,http://egis3.lacounty.gov/lms/?p=77864,Los Angeles Unified,-118.260363,33.935154
5118012912,Dr. Julian Nava Learning Academies-School of Arts and Culture,,Education,Public Middle Schools,,1420 East Adams Boulevard,,Los Angeles,CA,90011,,(323) 846-2200,,adm2011@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77876,Los Angeles Unified,-118.2481379,34.01540512
5118012912,Dr. Julian Nava Learning Academies-School of Business and Technology,,Education,Public Middle Schools,,1420 East Adams Boulevard,,Los Angeles,CA,90011,,(323) 846-2200,,meo9998@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77877,Los Angeles Unified,-118.2481379,34.01540512
5101001900,Dr. Maya Angelou Community High School,,Education,Public High Schools,,300 East 53rd Street,,Los Angeles,CA,90011,,(323) 846-4700,,omar.delcueto@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77878,Los Angeles Unified,-118.2699586,33.99414341
5101001900,Synergy Quantum Academy,,Education,Private and Charter Schools,,300 East 53rd Street,,Los Angeles,CA,90011,,(323) 846-4716,www.wearesynergy.org,pgedeon@wearesynergy.org,,,http://egis3.lacounty.gov/lms/?p=77884,Los Angeles Unified,-118.2699182,33.99414771
6005012020,Aspire Slauson Academy Charter,,Education,Private and Charter Schools,,123 West 59th Street,,Los Angeles,CA,90003,,(323) 235-8400,,paul.delgado@aspirepublicschool.com,,,http://egis3.lacounty.gov/lms/?p=77885,Los Angeles Unified,-118.2748079,33.98615512
6005012020,Aspire Juanita Tate Academy Charter,,Education,Private and Charter Schools,,123 West 59th Street,,Los Angeles,CA,90003,,(323) 235-8400,,ana.martinez@aspirepublicschools.org,,,http://egis3.lacounty.gov/lms/?p=77886,Los Angeles Unified,-118.2748079,33.98615512
6005012020,Aspire Inskeep Academy Charter,,Education,Private and Charter Schools,,123 West 59th Street,,Los Angeles,CA,90003,,(323) 235-8400,,amy.coventry@aspirepublicschool.com,,,http://egis3.lacounty.gov/lms/?p=77887,Los Angeles Unified,-118.2748079,33.98615512
6046021918,Animo College Preparatory Academy,,Education,Private and Charter Schools,,2265 East 103rd Street,,Los Angeles,CA,90002,,(323) 568-4136,,cdejesus@greendot.org,,,http://egis3.lacounty.gov/lms/?p=77890,Los Angeles Unified,-118.2311379,33.94325512
6028022004,KIPP Philosophers Academy,,Education,Private and Charter Schools,,8300 South Central Avenue,,Los Angeles,CA,90022,,(323) 584-6664,www.kippla.org/philosophers,hkunkel@kippla.org,,,http://egis3.lacounty.gov/lms/?p=77895,Los Angeles Unified,-118.2561579,33.96367512
5035008021,KIPP Scholar Academy,,Education,Private and Charter Schools,,1729 West Martin Luther King Junior Boulevard,,Los Angeles,CA,90062,,(323) 292-2272,www.kippla.org/scholar,tmoore@kippla.org,,,http://egis3.lacounty.gov/lms/?p=77896,Los Angeles Unified,-118.3099679,34.01102512
5016027013,Apple Academy Charter Public,,Education,Private and Charter Schools,,4920 South Western Avenue,,Los Angeles,CA,90062,,(323) 348-4276,www.applecharters.org,linman@applecharters.org,,,http://egis3.lacounty.gov/lms/?p=77902,Los Angeles Unified,-118.3087579,33.99856512
5017031012,Sally Ride Elementary School: A SMArT Academy,,Education,Public Elementary Schools,,1041 East 46th Street,,Los Angeles,CA,90011,,(323) 224-3100,,cdaley@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77909,Los Angeles Unified,-118.2930279,34.00176512
5018003906,Marguerite Poindexter LaMotte Elementary School,,Education,Public Elementary Schools,,4410 Orchard Avenue,,Los Angeles,CA,90037,,(323) 235-8350,,doramanda.higuchi@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77913,Los Angeles Unified,-118.2888479,34.00320512
6013007901,"Gerald A. Lawson Academy of the Arts, Mathematics and Science",,Education,Public Elementary Schools,,929 West 69th Street,,Los Angeles,CA,90044,,(323) 565-3650,,pamela.gray@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77914,Los Angeles Unified,-118.2903379,33.97735512
6004008913,Augustus F. Hawkins High School A Critical Design and Gaming,,Education,Public High Schools,,825 West 60th Street,,Los Angeles,CA,90044,,(323) 789-1282,,aah9273@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77920,Los Angeles Unified,-118.2880079,33.98563512
6004008913,Augustus F. Hawkins High School B Community Health Advocates,,Education,Public High Schools,,825 West 60th Street,,Los Angeles,CA,90044,,(323) 789-1282,,cxr3246@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77921,Los Angeles Unified,-118.2880079,33.98563512
6004008913,Augustus F. Hawkins High School C Responsible Indigenous Social Entrepreneurship,,Education,Public High Schools,,825 West 60th Street,,Los Angeles,CA,90044,,(323) 789-1282,,amt0010@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77922,Los Angeles Unified,-118.2880079,33.98563512
6041022903,Academy for Multilingual Arts and Science at Mervyn M. Dymally High School,,Education,Public High Schools,,8800 South San Pedro Street,,Los Angeles,CA,90003,,(323) 565-4600,http://dymallyhs-lausd-ca.schoolloop.com,simone.charles@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77928,Los Angeles Unified,-118.2693279,33.95724512
5126014905,Early College Academy-LA Trade Tech College,,Education,Public High Schools,,400 West Washington Boulevard,,Los Angeles,CA,90015,,(323) 763-3685,,mdean@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77939,Los Angeles Unified,-118.2700379,34.03302511
6041022903,Pathways Community,,Education,Private and Charter Schools,,8800 South San Pedro Street,,Los Angeles,CA,90003,,(323) 481-2334,,ehamilton@pathwayscommunityschool.org,,,http://egis3.lacounty.gov/lms/?p=77942,Los Angeles Unified,-118.2693279,33.95724512
5109004017,Alliance College-Ready Middle School Academy 12,,Education,Private and Charter Schools,,100 East 49th Street,,Los Angeles,CA,90011,,(323) 238-7270,www.laalliance.org,rmanly@laalliance.org,,,http://egis3.lacounty.gov/lms/?p=77953,Los Angeles Unified,-118.2736579,33.99817512
5040004025,Global Education Academy Middle School,,Education,Private and Charter Schools,,1374 West 35th Street,,Los Angeles,CA,90007,,(323) 641-7283,,rmickels-miller@geaschool.com,,,http://egis3.lacounty.gov/lms/?p=77954,Los Angeles Unified,-118.2997779,34.02449512
5005028014,KIPP Vida Preparatory Academy,,Education,Private and Charter Schools,,5101 South Western Avenue,,Los Angeles,CA,90062,,(323) 406-8007,,erendiraflores@kippla.org,,,http://egis3.lacounty.gov/lms/?p=77963,Los Angeles Unified,-118.3090879,33.99677512
5114036900,NAVA College Preparatory Academy,,Education,Public High Schools,,1319 East 41st Street,,Los Angeles,CA,90011,,(213) 241-0100,,luis.x.rodriguez@lausd.net,,,http://egis3.lacounty.gov/lms/?p=77965,Los Angeles Unified,-118.2513379,34.00928512
6059001033,TEACH Tech Charter High School,,Education,Private and Charter Schools,,10000 South Western Avenue,,Los Angeles,CA,90047,,(323) 750-8471,http://teachpublicschools.org/,rcarranza@teachpublicschools.org,,,http://egis3.lacounty.gov/lms/?p=77968,Los Angeles Unified,-118.3088079,33.94523513
5124021906,Global Education Academy 2,,Education,Private and Charter Schools,,2020 Oak Street,,Los Angeles,CA,90007,,(323) 537-7225,www.geaschool.com,dwarken@geaschool.com,,,http://egis3.lacounty.gov/lms/?p=77972,Los Angeles Unified,-118.2788579,34.03494511
6019003905,Community Preparatory Academy,,Education,Private and Charter Schools,,7511 Raymond Avenue,,Los Angeles,CA,90044,,(323) 751-7460,www.cpacharter.org,janis@cpacharter.org,,,http://egis3.lacounty.gov/lms/?p=77975,Los Angeles Unified,-118.2982379,33.97155512
6043008900,KIPP Ignite Academy,,Education,Private and Charter Schools,,9110 South Central Avenue,,Los Angeles,CA,90002,,(323) 486-6402,www.kippla.org/,ccope@kippla.org,,,http://egis3.lacounty.gov/lms/?p=77980,Los Angeles Unified,-118.2562279,33.95356512
5110026035,Summit Preparatory Charter,,Education,Private and Charter Schools,,5100 South Broadway Avenue,,Los Angeles,CA,90037,,(323) 642-8806,www.summitprep.org,ahaut@summitprep.org,,,http://egis3.lacounty.gov/lms/?p=77983,Los Angeles Unified,-118.2781179,33.99628512
5035009027,Public Policy Charter,,Education,Private and Charter Schools,,1701 Browning Boulevard,,Los Angeles,CA,90062,,(323) 205-7920,www.publicpolicycharterschool.org,djacobson@publicpolicycharterschools.org,,,http://egis3.lacounty.gov/lms/?p=77984,Los Angeles Unified,-118.3091751,34.01200472
6070006900,Resolute Academy Charter,,Education,Private and Charter Schools,,1265 East 112th Street,,Los Angeles,CA,90059,,(323) 559-6284,www.resoluteacademy.org,nbarriga@resoluteacademy.org,,,http://egis3.lacounty.gov/lms/?p=77985,Los Angeles Unified,-118.2530779,33.93324512
6065018922,Thomas Riley High School,,Education,Public High Schools,,1524 East 103rd Street,,Los Angeles,CA,90002,,(323) 563-6692,,linda.roussel@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78006,Los Angeles Unified,-118.2471779,33.94311512
5124023911,Frank Lanterman,,Education,Public High Schools,,2328 Saint James Place,,Los Angeles,CA,90007,,(213) 749-8310,,cmc0506@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78040,Los Angeles Unified,-118.2789479,34.03200512
6022026900,John Hope Continuation,,Education,Public High Schools,,7840 Towne Avenue,,Los Angeles,CA,90003,,(626) 298-0591,,tmcgee@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78050,Los Angeles Unified,-118.2671879,33.96766512
6071020900,Maxine Waters Employment Prep Center,,Education,Public High Schools,,10925 Central Avenue,,Los Angeles,CA,90059,,(323) 564-1431,,elsa.madrid@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78063,Los Angeles Unified,-118.2543824,33.93647549
6022026900,John C. Fremont Community Adult School,,Education,Public High Schools,,7676 South San Pedro Street,,Los Angeles,CA,90003,,(323) 565-1300,,,,,http://egis3.lacounty.gov/lms/?p=78077,Los Angeles Unified,-118.2693579,33.96962512
6022026900,John C. Fremont Senior High School,,Education,Public High Schools,,7676 South San Pedro Street,,Los Angeles,CA,90003,,(323) 565-1200,www.lausd.k12.ca.us/fremont_hs/,pavalo1@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78078,Los Angeles Unified,-118.2693579,33.96962512
5114036900,Jefferson Community Adult School,,Education,Adult Education,,1319 East 41st Street,,Los Angeles,CA,90011,,(323) 235-8120,,,,,http://egis3.lacounty.gov/lms/?p=78091,Los Angeles Unified,-118.2513379,34.00928512
5114036900,Thomas Jefferson Senior High School,,Education,Public High Schools,,1319 East 41st Street,,Los Angeles,CA,90011,,(323) 521-1200,www.lausd.k12.ca.us/jefferson_hs/,agustin.gonzalez@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78092,Los Angeles Unified,-118.2513379,34.00928512
6046021918,David Starr Jordan Senior High School,,Education,Public High Schools,,2265 East 103rd Street,,Los Angeles,CA,90002,,(323) 568-4100,www.lausd.k12.ca.us/jordan_hs/,cmont3@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78093,Los Angeles Unified,-118.2311379,33.94325512
5020029902,Manual Arts Community Adult School,,Education,Adult Education,,4131 South Vermont Avenue,,Los Angeles,CA,90037,,(323) 846-3000,,,,,http://egis3.lacounty.gov/lms/?p=78097,Los Angeles Unified,-118.2917279,34.00835512
5020029902,Manual Arts Senior High School,,Education,Public High Schools,,4131 South Vermont Avenue,,Los Angeles,CA,90037,,(323) 846-7300,www.lausd.k12.ca.us/manual_arts_hs/,emt0904@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78098,Los Angeles Unified,-118.2917279,34.00835512
5058009912,Joseph Pomeroy Widney High School,,Education,Public High Schools,,2302 South Gramercy Place,,Los Angeles,CA,90018,,(323) 731-8633,www.lausd.k12.ca.us/widney_hs,carrie.delisle@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78126,Los Angeles Unified,-118.3131879,34.03593512
6032013903,Youth Opportunities Unlimited,,Education,Public High Schools,,915 West Manchester Avenue,,Los Angeles,CA,90044,,(323) 789-4731,,maisha.mcintosh@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78132,Los Angeles Unified,-118.2897479,33.96019512
5107005909,Ascot Avenue Elementary School,,Education,Public Elementary Schools,,1447 East 45th Street,,Los Angeles,CA,90011,,(323) 235-3178,www.lausd.k12.ca.us/ascot_el,elvira.juarez@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78155,Los Angeles Unified,-118.2484679,34.00309512
6003013906,Budlong Avenue Elementary School,,Education,Public Elementary Schools,,5940 South Budlong Avenue,,Los Angeles,CA,90044,,(323) 750-6955,,cmcdon2@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78181,Los Angeles Unified,-118.2956879,33.98681512
6065018924,Compton Avenue Elementary School,,Education,Public Elementary Schools,,1515 East 104th Street,,Los Angeles,CA,90002,,(323) 564-5767,http://comptonave-lausd-ca.admin.schoolloop.com,ldecarre@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78222,Los Angeles Unified,-118.2470879,33.94157512
5001002908,Fifty-Second Street Elementary School,,Education,Public Elementary Schools,,816 West 51st Street,,Los Angeles,CA,90037,,(323) 753-3175,,ojime1@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78264,Los Angeles Unified,-118.2878379,33.99630512
6075023900,Figueroa Street Elementary School,,Education,Public Elementary Schools,,510 West 111th Street,,Los Angeles,CA,90044,,(323) 756-9268,www.lausd.k12.ca.us/figueroa_el/,tstoke@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78265,Los Angeles Unified,-118.2830779,33.93463513
5108011909,Forty-Ninth Street Elementary School,,Education,Public Elementary Schools,,750 East 49th Street,,Los Angeles,CA,90011,,(323) 234-9045,http://49thstes-lausd-ca.schoolloop.com,mdr3802@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78271,Los Angeles Unified,-118.2617679,33.99850512
6067004900,Grape Street Elementary School,,Education,Public Elementary Schools,,1940 East 111th Street,,Los Angeles,CA,90059,,(323) 564-5941,,ldt7275@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78293,Los Angeles Unified,-118.2378479,33.93417512
5105007900,Holmes Avenue Elementary School,,Education,Public Elementary Schools,,5108 Holmes Avenue,,Los Angeles,CA,90058,,(323) 582-7238,,pxg9235@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78315,Los Angeles Unified,-118.2409079,33.99565512
5104002900,Hooper Avenue Elementary School,,Education,Public Elementary Schools,,1225 East 52nd Street,,Los Angeles,CA,90011,,(323) 232-3571,www.hoopercougars.org,robin.polito-shuffer@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78316,Los Angeles Unified,-118.2534679,33.99605512
6037002909,La Salle Avenue Elementary School,,Education,Public Elementary Schools,,8715 La Salle Avenue,,Los Angeles,CA,90047,,(323) 759-1161,,ataylo4@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78329,Los Angeles Unified,-118.3058779,33.95845512
5056018912,Magnolia Avenue Elementary School,,Education,Public Elementary Schools,,1626 South Orchard Avenue,,Los Angeles,CA,90006,,(213) 748-6281,www.lausd.k12.ca.us/magnolia_el,juan.reyes@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78353,Los Angeles Unified,-118.2883879,34.04349511
5109006908,Main Street Elementary School,,Education,Public Elementary Schools,,129 East 53rd Street,,Los Angeles,CA,90011,,(323) 232-4856,,elizabeth.bernal@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78354,Los Angeles Unified,-118.2730179,33.99434512
6038011906,Manchester Avenue Elementary School,,Education,Public Elementary Schools,,661 West 87th Street,,Los Angeles,CA,90044,,(323) 778-3472,www.lausd.k12.ca.us/manchester_el,vxb2151@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78356,Los Angeles Unified,-118.2867479,33.95879512
6057010900,Manhattan Place Elementary School,,Education,Public Elementary Schools,,1850 West 96th Street,,Los Angeles,CA,90047,,(323) 756-1308,,gbayardo@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78357,Los Angeles Unified,-118.3104779,33.94896513
6023030902,McKinley Avenue Elementary School,,Education,Public Elementary Schools,,7812 McKinley Avenue,,Los Angeles,CA,90001,,(323) 582-7481,http://sfpc.lausd.k12.ca.us/mckinley/,gruiz9@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78364,Los Angeles Unified,-118.2606379,33.96813512
5019004903,Menlo Avenue Elementary School,,Education,Public Elementary Schools,,4156 Menlo Avenue,,Los Angeles,CA,90037,,(323) 232-4291,,vjb6640@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78367,Los Angeles Unified,-118.2898379,34.00802512
5117001900,Nevin Avenue Elementary School,,Education,Public Elementary Schools,,1569 East 32nd Street,,Los Angeles,CA,90011,,(323) 232-2236,www.lausd.k12.ca.us/nevin_el/,dprat1@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78384,Los Angeles Unified,-118.2461179,34.01225512
6050028903,Ninety-Ninth Street Elementary School,,Education,Public Elementary Schools,,9900 South Wadsworth Avenue,,Los Angeles,CA,90002,,(323) 564-2677,,ces8597@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78387,Los Angeles Unified,-118.2584879,33.94618512
6046002901,Ninety-Second Street Elementary School,,Education,Public Elementary Schools,,9211 Grape Street,,Los Angeles,CA,90002,,(323) 564-7946,,pxc7372@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78388,Los Angeles Unified,-118.2364079,33.95301512
6054029920,Charles W. Barrett Elementary School,,Education,Public Elementary Schools,,419 West 98th Street,,Los Angeles,CA,90003,,(323) 756-1419,http://barrett-lausd-ca.schoolloop.com,jot8700@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78389,Los Angeles Unified,-118.2811379,33.94746512
6048002900,Ninety-Sixth Street Elementary School,,Education,Public Elementary Schools,,1471 East 96th Street,,Los Angeles,CA,90002,,(323) 567-8871,http://96street-lausd-ca.schoolloop.com,lheckmul@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78390,Los Angeles Unified,-118.2482479,33.94913512
6052023903,Ninety-Third Street Elementary School,,Education,Public Elementary Schools,,330 East 93rd Street,,Los Angeles,CA,90003,,(323) 754-2869,http://93street-lausd-ca.schoolloop.com/,vsanch7@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78391,Los Angeles Unified,-118.2684279,33.95184512
5017001905,Normandie Avenue Elementary School,,Education,Public Elementary Schools,,4505 South Raymond Avenue,,Los Angeles,CA,90037,,(323) 294-5171,www.lausd.k12.ca.us/normandie_el,gustavo.ortiz@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78394,Los Angeles Unified,-118.2981595,34.00261546
5124021906,Norwood Street Elementary School,,Education,Public Elementary Schools,,2020 Oak Street,,Los Angeles,CA,90007,,(213) 748-3733,www.lausd.k12.ca.us/norwood_el/,bto2609@lausd.net,,,http://egis3.lacounty.gov/lms/?p=78396,Los Angeles Unified,-118.2788579,34.03494511
